x,y,z
-2.817428005058570384e-01,1.516493029276328453e-01,8.121377774443283570e-01
-2.820243665787505183e-01,1.525901380310254463e-01,8.121251718796932417e-01
-2.823255574734225282e-01,1.535311519483523734e-01,8.121116887530385187e-01
-2.826694224890466955e-01,1.544708787778811820e-01,8.120962945415678425e-01
-2.830373196819793158e-01,1.554109427461820014e-01,8.120798250835338239e-01
-2.834762709941219261e-01,1.563485107699828514e-01,8.120601746451588943e-01
-2.839499155100378425e-01,1.572864643613295921e-01,8.120389706392046048e-01
-2.846959540254274112e-01,1.582109081874089607e-01,8.120055723280459326e-01
-2.855177221070213101e-01,1.591353967169719108e-01,8.119687844796624754e-01
-2.864288587183497214e-01,1.600598386804061302e-01,8.119279951144975360e-01
-2.876081308720239704e-01,1.609759378562169441e-01,8.118752024689764868e-01
-2.889558364520377065e-01,1.618908095488744148e-01,8.118148696851951174e-01
-2.721713330334974978e-01,1.309093433747487434e-01,8.116306894242500958e-01
-2.717744181222526700e-01,1.319014664123254188e-01,8.116496156284793706e-01
-2.713859292436510140e-01,1.328900578746991523e-01,8.116681406402594945e-01
-2.711300231635068725e-01,1.338580633828835853e-01,8.116803427512465641e-01
-2.709839825452377005e-01,1.348096813390450843e-01,8.116873066245033908e-01
-2.709068981181835811e-01,1.357513080666261085e-01,8.116909824976609178e-01
-2.709731448664769449e-01,1.366738985607819923e-01,8.116878233239509521e-01
-2.712863059908300345e-01,1.375655616948800453e-01,8.116728906758439166e-01
-2.718097894379081225e-01,1.384330178926186927e-01,8.116479291147918884e-01
-2.725061397480818548e-01,1.392826224992471107e-01,8.116147248950390525e-01
-2.732508724985166504e-01,1.401305693516927131e-01,8.115792131682214583e-01
-2.740226399267604585e-01,1.409797492752271064e-01,8.115424129606820802e-01
-2.748274264971720116e-01,1.418297040591435798e-01,8.115040377816116202e-01
-2.756175048047529996e-01,1.426859732101159461e-01,8.114663640698206448e-01
-2.764000503152264088e-01,1.435476514826016792e-01,8.114290492691560441e-01
-2.772263038411522662e-01,1.444093632827000984e-01,8.113896508510981542e-01
-2.780867674796348443e-01,1.452724571654992469e-01,8.113486209315353692e-01
-2.788892317057996006e-01,1.461462091038422950e-01,8.113103567060900856e-01
-2.794980469159074055e-01,1.470429926494555839e-01,8.112813257922881771e-01
-2.799684734359653149e-01,1.479560277739959129e-01,8.112588946987122629e-01
-2.803516030252548030e-01,1.488795626292424568e-01,8.112406252333888013e-01
-2.806461555354172743e-01,1.498129471520381339e-01,8.112265803381841778e-01
-2.809251065472136988e-01,1.507493249455886253e-01,8.112132791915819263e-01
-2.811974775010432914e-01,1.516878727207379707e-01,8.112002911745711531e-01
-2.815366609985087698e-01,1.526228498051362403e-01,8.111841183982293479e-01
-2.818749512294633219e-01,1.535598683486180671e-01,8.111679874385805400e-01
-2.823146213240937952e-01,1.544916249195533164e-01,8.111470220046029800e-01
-2.828021677530999645e-01,1.554226438830094703e-01,8.111237739367492816e-01
-2.832891485106648344e-01,1.563565592596726783e-01,8.111005533130362100e-01
-2.839520032161744756e-01,1.572822957614856132e-01,8.110689455616920673e-01
-2.848188384796412342e-01,1.581997081021266349e-01,8.110276122078154959e-01
-2.856579840610115606e-01,1.591237477342086204e-01,8.109875988675446790e-01
-2.866549011439720740e-01,1.600441533456044563e-01,8.109400622086166965e-01
-2.878524343067052627e-01,1.609601556638675102e-01,8.108829598417998108e-01
-2.892339399478827122e-01,1.618742934743361839e-01,8.108170849213446330e-01
-2.704713382017854828e-01,1.302203136811452278e-01,8.107807724513210745e-01
-2.702655814255907618e-01,1.311806935200887092e-01,8.107911844361481712e-01
-2.701589820023076460e-01,1.321255687008099922e-01,8.107965782939264843e-01
-2.701329944764392921e-01,1.330584037432866462e-01,8.107978931036771142e-01
-2.700062123347436449e-01,1.340050633380608924e-01,8.108043085897258528e-01
-2.700173753783505215e-01,1.349322843680577644e-01,8.108037440643718341e-01
-2.700794417583180507e-01,1.358528259525494941e-01,8.108006031661053603e-01
-2.702713861710959731e-01,1.367568831274705299e-01,8.107908903254081867e-01
-2.705982394436175498e-01,1.376449364552693733e-01,8.107743513587379880e-01
-2.712367345006503339e-01,1.384963105747895606e-01,8.107420429764481407e-01
-2.719462859380920583e-01,1.393428082893090614e-01,8.107061395046565311e-01
-2.727564831239344123e-01,1.401815611252980598e-01,8.106651424808921647e-01
-2.735633165440248815e-01,1.410254287848668464e-01,8.106243160382594626e-01
-2.743557124566274319e-01,1.418755996356206306e-01,8.105842201487393206e-01
-2.751533177689297061e-01,1.427298385033803352e-01,8.105438605043007172e-01
-2.759561920155121362e-01,1.435881677398877510e-01,8.105032340693614223e-01
-2.767650794405823178e-01,1.444505500922398933e-01,8.104623038284043401e-01
-2.775809028301388093e-01,1.453169557581143745e-01,8.104210227299062375e-01
-2.783406729252895229e-01,1.461935724446969398e-01,8.103825773297671509e-01
-2.789402313754306140e-01,1.470898046473460563e-01,8.103522393500465215e-01
-2.794031246647263877e-01,1.480020854006009468e-01,8.103288165813424815e-01
-2.797796905819976421e-01,1.489247317741113075e-01,8.103097619534029850e-01
-2.800823423970428272e-01,1.498559351394372352e-01,8.102944471936488480e-01
-2.803796360069122917e-01,1.507893289754586585e-01,8.102794042423985266e-01
-2.807205397811728398e-01,1.517209756503301032e-01,8.102621539892698177e-01
-2.810875799177530721e-01,1.526525925228791603e-01,8.102435813374351259e-01
-2.815389232196437441e-01,1.535800817737775215e-01,8.102207432899990458e-01
-2.820638531216168032e-01,1.545049502829509147e-01,8.101941811408197580e-01
-2.826303987795324435e-01,1.554300087819295295e-01,8.101655133817641241e-01
-2.832409714058535810e-01,1.563554994145827659e-01,8.101346180010149389e-01
-2.840376539321572968e-01,1.572728875408368476e-01,8.100943054080995687e-01
-2.849180442160151872e-01,1.581899180392222770e-01,8.100497568461446640e-01
-2.858735690610004765e-01,1.591078128049569496e-01,8.100014061865702386e-01
-2.869208986142978146e-01,1.600263073424296745e-01,8.099484104358229963e-01
-2.881124842042880885e-01,1.609435650835233100e-01,8.098881156897445033e-01
-2.895510850879569609e-01,1.618558905402617820e-01,8.098153210978255023e-01
-2.685483743784529143e-01,1.286503869424062141e-01,8.099523485461079808e-01
-2.682432811809751794e-01,1.296217489371495613e-01,8.099686768495719669e-01
-2.684309621805727741e-01,1.305173497030930885e-01,8.099586326657903790e-01
-2.686335242853314931e-01,1.314118552336888679e-01,8.099477914868175032e-01
-2.688383185651569973e-01,1.323072213063435920e-01,8.099368308979548736e-01
-2.689901359891854749e-01,1.332112486789422401e-01,8.099287057906239262e-01
-2.691478463454780035e-01,1.341153654585080512e-01,8.099202652925026058e-01
-2.692827885346747441e-01,1.350234906504350074e-01,8.099130430540342207e-01
-2.695069580990358538e-01,1.359205629060464271e-01,8.099010460616697937e-01
-2.697907117115483921e-01,1.368112202117638954e-01,8.098858594468477667e-01
-2.702230684382952997e-01,1.376846592257218727e-01,8.098627200094695722e-01
-2.708308440854176879e-01,1.385389129946427711e-01,8.098301923838077121e-01
-2.715800798741707656e-01,1.393795918057160743e-01,8.097900938613847854e-01
-2.724571446468069813e-01,1.402095492313104041e-01,8.097431535084974596e-01
-2.732964411090003098e-01,1.410489688942628272e-01,8.096982349462485962e-01
-2.741031776382645835e-01,1.418969120214181312e-01,8.096550590869324715e-01
-2.748625326020684989e-01,1.427547644207673438e-01,8.096144189608981412e-01
-2.756150124679057623e-01,1.436177726218896278e-01,8.095741466359093197e-01
-2.762886818065321548e-01,1.444933238754468330e-01,8.095380922832945414e-01
-2.770377390225188807e-01,1.453652206192212470e-01,8.094980033322479729e-01
-2.777505457810888756e-01,1.462450075278478034e-01,8.094598545828257663e-01
-2.783541546890297980e-01,1.471393118927674659e-01,8.094275496697727057e-01
-2.788087438026230491e-01,1.480508252362208732e-01,8.094032197576107590e-01
-2.791905939559865546e-01,1.489714487770991691e-01,8.093827837849159046e-01
-2.795280089790464495e-01,1.498981240520673164e-01,8.093647253854778789e-01
-2.798901267333169796e-01,1.508246968815522560e-01,8.093453454236676503e-01
-2.802802805048271173e-01,1.517511505017476447e-01,8.093244641496565306e-01
-2.807630247977470628e-01,1.526727258542971977e-01,8.092986282480191251e-01
-2.813152640047879016e-01,1.535919505486684211e-01,8.092690726741103013e-01
-2.819342600308493707e-01,1.545096255222754844e-01,8.092359444987877737e-01
-2.825883755121737506e-01,1.554284888634877571e-01,8.092009361210513729e-01
-2.832657354062631527e-01,1.563496544341044792e-01,8.091646847343747506e-01
-2.841378001414421317e-01,1.572625684867101081e-01,8.091180123800258972e-01
-2.851042708310338458e-01,1.581749237457709678e-01,8.090662872372361702e-01
-2.861721416731413670e-01,1.590871523449616798e-01,8.090091358984256020e-01
-2.872715902515001196e-01,1.600038848201232322e-01,8.089502938023076517e-01
-2.884274383664818808e-01,1.609241674969392188e-01,8.088884333153457673e-01
-2.900159408501379876e-01,1.618303778896527656e-01,8.088034177484650922e-01
-2.665445399827408579e-01,1.280343841145234474e-01,8.091393564873891053e-01
-2.665820927049003530e-01,1.289475123713212379e-01,8.091372370625165011e-01
-2.667263820245833750e-01,1.298445436487393745e-01,8.091290932305997829e-01
-2.670927144678432175e-01,1.307090680430131324e-01,8.091084176947176410e-01
-2.675057646597951422e-01,1.315688501427369483e-01,8.090851057712250549e-01
-2.678862314550070067e-01,1.324357475469308265e-01,8.090636326206451789e-01
-2.682327460537313191e-01,1.333096447715955146e-01,8.090440754954461022e-01
-2.685605438259564548e-01,1.341881725321011909e-01,8.090255750471011531e-01
-2.688279358675025876e-01,1.350767995546059974e-01,8.090104837433635954e-01
-2.691396651263402995e-01,1.359611052403645881e-01,8.089928902526245524e-01
-2.695274222592792812e-01,1.368373680243687995e-01,8.089710055173728875e-01
-2.700301883073193965e-01,1.377012851963239082e-01,8.089426295923707322e-01
-2.705841653541662395e-01,1.385618011782365211e-01,8.089113639325496985e-01
-2.713476579868062122e-01,1.394002038369374641e-01,8.088682729301448493e-01
-2.722414841754312032e-01,1.402276615927415260e-01,8.088178263714594918e-01
-2.731507242293724769e-01,1.410585615167813667e-01,8.087665097312963791e-01
-2.739672429840688817e-01,1.419051486382680305e-01,8.087204261869588295e-01
-2.747032108627466274e-01,1.427653256187634834e-01,8.086788889844482853e-01
-2.754042148287714764e-01,1.436335156986909278e-01,8.086393249877741329e-01
-2.759266499468463474e-01,1.445242735872464546e-01,8.086098391703041566e-01
-2.764887802730850996e-01,1.454140889773564704e-01,8.085781132635709856e-01
-2.771629438540461621e-01,1.462962228188710578e-01,8.085400639759271479e-01
-2.777698874883688940e-01,1.471886701265769370e-01,8.085058088097557549e-01
-2.782047491898969604e-01,1.481004647294478782e-01,8.084812656324601443e-01
-2.786527930153291921e-01,1.490136227885680564e-01,8.084559782883952161e-01
-2.790505781009778308e-01,1.499337173382239707e-01,8.084335276958503069e-01
-2.794695200791068035e-01,1.508543557802634605e-01,8.084098831902603033e-01
-2.799643114050337500e-01,1.517713695148425468e-01,8.083819577084788710e-01
-2.805173957274380014e-01,1.526867701987223991e-01,8.083507419963744667e-01
-2.811659687313599609e-01,1.535982928554015525e-01,8.083141373980318178e-01
-2.818581052353412719e-01,1.545104897896247276e-01,8.082750735599800729e-01
-2.825836583414124692e-01,1.554244096706109413e-01,8.082341242691962746e-01
-2.834084196463961813e-01,1.563360720256762870e-01,8.081875754599434636e-01
-2.843489933045405538e-01,1.572452831397252448e-01,8.081344902989117118e-01
-2.854059447085088297e-01,1.581530246267514594e-01,8.080748371602911595e-01
-2.865012224899182169e-01,1.590647521743970283e-01,8.080130207202458337e-01
-2.876047428216148560e-01,1.599824010709720024e-01,8.079507390152852464e-01
-2.888098816664025903e-01,1.609013184288936027e-01,8.078827223057706286e-01
-2.906435078424027263e-01,1.617970272282557853e-01,8.077792342302908546e-01
-2.646809602308415332e-01,1.264933693537907966e-01,8.083293848019351691e-01
-2.647579551701729206e-01,1.273946474621491798e-01,8.083248146400808798e-01
-2.648702939810190227e-01,1.282907660434441932e-01,8.083181463024291524e-01
-2.652881133977710304e-01,1.291398640105920204e-01,8.082933443262674267e-01
-2.657750735722304025e-01,1.299808259437280067e-01,8.082644386302291206e-01
-2.662299029304681652e-01,1.308294545242982276e-01,8.082374400077019239e-01
-2.667405446879852482e-01,1.316725175211625465e-01,8.082071284499362518e-01
-2.672636817534572717e-01,1.325167539844708808e-01,8.081760751105016016e-01
-2.677719731960063188e-01,1.333661238978104957e-01,8.081459029726875132e-01
-2.681277325827330915e-01,1.342396038899617561e-01,8.081247851710712249e-01
-2.685596836256082809e-01,1.351048249135213264e-01,8.080991446927786592e-01
-2.689815789154168524e-01,1.359739053378301032e-01,8.080741010935702517e-01
-2.695117074067000518e-01,1.368313963840203651e-01,8.080426327621776927e-01
-2.700251159734464723e-01,1.376940842101769813e-01,8.080121568183459280e-01
-2.705393575751783297e-01,1.385596814880566963e-01,8.079816316392302022e-01
-2.713356362141792766e-01,1.393941465149121650e-01,8.079343646824836966e-01
-2.722416951019276388e-01,1.402202855179505714e-01,8.078805812910943018e-01
-2.731425773463858619e-01,1.410523104796605476e-01,8.078271049736197584e-01
-2.739306447821315271e-01,1.419022317359643348e-01,8.077803254601234606e-01
-2.746054511476130333e-01,1.427691589424806007e-01,8.077402692345109214e-01
-2.751898747272177315e-01,1.436496424803929695e-01,8.077055776879176197e-01
-2.756793637274607689e-01,1.445433582494454750e-01,8.076765220712915916e-01
-2.760801954844278594e-01,1.454488533864217170e-01,8.076527286982748688e-01
-2.766111867470114616e-01,1.463439549634652503e-01,8.076212091491773437e-01
-2.771644910561956165e-01,1.472400511930184730e-01,8.075883649401749409e-01
-2.776663265898928756e-01,1.481441046426492103e-01,8.075585760600950680e-01
-2.781647110538760237e-01,1.490513897816138633e-01,8.075289922831501155e-01
-2.786575916047402401e-01,1.499620593468146690e-01,8.074997348312863421e-01
-2.791505019228947559e-01,1.508755806217389472e-01,8.074704758616314537e-01
-2.797191576201585872e-01,1.517859204987483390e-01,8.074367204668907450e-01
-2.803606133919743781e-01,1.526939544210629829e-01,8.073986437660816140e-01
-2.810637424668445128e-01,1.536011371145444282e-01,8.073569063390504397e-01
-2.818315793892464116e-01,1.545078038553195365e-01,8.073113275841468095e-01
-2.826446969599946124e-01,1.554158247391181358e-01,8.072630612394153804e-01
-2.835875872629253780e-01,1.563200886676507362e-01,8.072070914699818189e-01
-2.846388892781464564e-01,1.572230580578046211e-01,8.071446864677277455e-01
-2.857042633849101176e-01,1.581313154975371726e-01,8.070814459989250622e-01
-2.868115562947385899e-01,1.590434062609868415e-01,8.070157173284813190e-01
-2.879235200672128347e-01,1.599616828689771064e-01,8.069497113359254126e-01
-2.892932740251364376e-01,1.608733079711394676e-01,8.068684029117958456e-01
-2.628648389019354603e-01,1.249653931091027625e-01,8.075269907890952892e-01
-2.627006169044319162e-01,1.259015697369771369e-01,8.075372186952914921e-01
-2.630809658617520030e-01,1.267470318207936653e-01,8.075135299491891239e-01
-2.633815685504315995e-01,1.276076223085122474e-01,8.074948079498102116e-01
-2.639014511698283272e-01,1.284351173172192939e-01,8.074624287966395420e-01
-2.644599130182690994e-01,1.292596022913651832e-01,8.074276468717828115e-01
-2.650377685893096080e-01,1.300843927393155464e-01,8.073916570872394782e-01
-2.655941482761974837e-01,1.309157806763844856e-01,8.073570046392540833e-01
-2.661783990212153173e-01,1.317463080713944801e-01,8.073206166281491347e-01
-2.667659216978811587e-01,1.325797747204499610e-01,8.072840246057897406e-01
-2.673192674133351709e-01,1.334214817116456397e-01,8.072495613551082805e-01
-2.678775210456206812e-01,1.342657554278569587e-01,8.072147923779386947e-01
-2.683090016119816235e-01,1.351304809878068336e-01,8.071879191048203506e-01
-2.688579450596033094e-01,1.359821382293897041e-01,8.071537298541470173e-01
-2.694413034441386356e-01,1.368325288722710975e-01,8.071173972501602956e-01
